timestamp,cpu_percent,process_cpu_percent,memory_rss_mb
1779990515.8534226,2.9,0.0,88.3984375
1779990516.8544798,0.7,0.0,88.3984375
1779990517.8556998,3.6,1.0,88.3984375
1779990518.857555,0.3,0.0,88.3984375
1779990519.8585994,4.1,0.0,88.3984375
1779990520.8600955,0.3,0.0,88.3984375
1779990521.862053,4.5,1.0,88.3984375
1779990522.8632722,0.3,0.0,88.3984375
1779990523.8655753,3.6,0.0,88.3984375
1779990524.8665793,0.2,0.0,88.3984375
1779990525.8673728,4.5,0.0,88.3984375
1779990526.8223286,0.4,0.0,88.3984375
1779990527.8229244,3.0,0.0,88.3984375
1779990528.824203,0.2,0.0,88.3984375
1779990529.8249545,3.2,0.0,88.3984375
1779990530.8259227,0.2,0.0,88.3984375
1779990531.826405,2.1,0.0,88.3984375
1779990532.8269157,2.8,0.0,88.3984375
1779990533.8273833,0.8,1.0,88.3984375
1779990534.8282323,3.3,0.0,88.3984375
1779990535.829653,0.3,0.0,88.3984375
1779990536.8309386,3.3,0.0,88.3984375
1779990537.8321583,0.4,1.0,88.3984375
1779990538.8331692,3.4,0.0,88.3984375
1779990539.8340478,0.5,0.0,88.3984375
1779990540.8355825,3.8,0.0,88.3984375
1779990541.8364484,0.7,0.0,88.3984375
1779990542.8373075,3.5,0.0,88.3984375
1779990543.8381588,1.9,0.0,88.3984375
1779990544.8390453,2.8,0.0,88.3984375
1779990545.8405173,0.3,0.0,88.3984375
1779990546.841561,3.1,0.0,88.3984375
1779990547.8424394,0.7,0.0,88.3984375
1779990548.8434768,2.3,1.0,88.3984375
1779990549.845166,0.7,0.0,88.3984375
1779990550.846059,2.4,1.0,88.3984375
1779990551.8468423,0.8,0.0,88.3984375
1779990552.8474557,0.5,1.0,88.3984375
1779990553.8480012,4.6,0.0,88.3984375
1779990554.8484788,0.2,0.0,88.3984375
1779990555.8493764,3.1,0.0,88.3984375
1779990556.801728,1.0,0.0,88.3984375
1779990557.8024323,2.6,0.0,88.3984375
1779990558.8029928,0.2,0.0,88.3984375
1779990559.8038216,2.9,0.0,88.3984375
1779990560.8045018,0.2,0.0,88.3984375
1779990561.8051481,4.3,0.0,88.3984375
1779990562.8064473,0.3,0.0,88.3984375
1779990563.8072133,4.5,0.0,88.3984375
1779990564.8077686,0.1,0.0,88.3984375
1779990565.8092058,3.1,0.0,88.3984375
1779990566.809769,0.3,0.0,88.3984375
1779990567.8103478,3.2,0.0,88.3984375
1779990568.8108437,0.8,1.0,88.3984375
1779990569.811425,1.7,0.0,88.3984375
1779990570.8121505,3.3,0.0,88.3984375
1779990571.8127131,0.9,0.0,88.3984375
1779990572.813816,5.4,0.0,88.3984375
1779990573.8151073,0.2,0.0,88.3984375
1779990574.816003,3.8,0.0,88.3984375
1779990575.817855,1.5,0.0,88.3984375
1779990576.8189738,4.3,0.0,88.3984375
1779990577.8207479,0.7,1.0,88.3984375
1779990578.8213818,4.7,0.0,88.3984375
1779990579.8220575,0.3,0.0,88.3984375
1779990580.8224888,6.1,0.0,88.3984375
1779990581.8233619,0.2,0.0,88.3984375
1779990582.8242433,1.7,0.0,88.3984375
1779990583.8265975,4.2,1.0,88.3984375
1779990584.8280299,0.2,0.0,88.3984375
1779990585.8301601,3.0,0.0,88.3984375
1779990586.7840679,0.3,0.0,88.3984375
1779990587.7850623,2.8,0.0,88.3984375
1779990588.7858522,0.2,0.0,88.3984375
1779990589.78682,3.9,0.0,88.3984375
1779990590.7875185,0.2,0.0,88.3984375
1779990591.7884624,2.7,0.0,88.3984375
1779990592.7891016,2.0,1.0,88.3984375
1779990593.7900865,2.9,0.0,88.3984375
1779990594.7912872,0.4,0.0,88.3984375
1779990595.7929487,3.1,1.0,88.3984375
1779990596.7952237,0.3,0.0,88.3984375
1779990597.7963226,2.8,0.0,88.3984375
1779990598.797269,0.5,0.0,88.3984375
1779990599.7978437,2.7,0.0,88.3984375
1779990600.7985828,0.8,0.0,88.3984375
1779990601.7991822,0.5,0.0,88.3984375
1779990602.7998924,2.8,0.0,88.3984375
1779990603.8010004,1.5,1.0,88.3984375
1779990604.801863,3.5,0.0,88.3984375
1779990605.8032389,0.7,0.0,88.3984375
1779990606.8046792,2.9,0.0,88.3984375
1779990607.8062246,0.4,0.0,88.3984375
1779990608.8070405,4.8,0.0,88.3984375
1779990609.8079455,0.7,0.0,88.3984375
1779990610.809057,3.2,0.0,88.3984375
1779990611.8105528,0.1,0.0,88.3984375
1779990612.8117046,2.6,0.0,88.3984375
1779990613.8126228,0.2,0.0,88.3984375
1779990614.8136766,2.9,0.0,88.3984375
1779990615.8148746,0.7,1.0,88.3984375
1779990616.7710388,2.4,1.0,88.3984375
1779990617.7715154,0.3,0.0,88.3984375
1779990618.772259,3.3,0.0,88.3984375
1779990619.7726734,4.7,0.0,88.3984375
1779990620.7731228,3.3,0.0,88.3984375
1779990621.7735088,8.1,0.0,88.3984375
1779990622.773841,3.6,0.0,88.3984375
1779990623.7745116,2.8,0.0,88.3984375
1779990624.7755241,1.0,1.0,88.3984375
1779990625.7761314,3.2,0.0,88.3984375
1779990626.7768104,0.9,0.0,88.3984375
1779990627.7774503,3.4,0.0,88.3984375
1779990628.7781632,0.3,0.0,88.3984375
1779990629.7791266,5.0,0.0,88.3984375
1779990630.7798061,0.8,0.0,88.3984375
1779990631.7809956,3.6,0.0,88.3984375
1779990632.7823362,0.2,0.0,88.3984375
1779990633.7834265,12.5,0.0,88.3984375
1779990634.7845316,0.7,0.0,88.3984375
1779990635.7852688,3.2,0.0,88.3984375
1779990636.7868598,1.2,0.0,88.3984375
